S09-J027-R0318-LU-S01	S09-J027-R0318-LU	1	配偶的父母乃富翁	SPOUSE+PARENT	ROMANTIC_RELATION	MARRIAGE_RELATION	PARENT_DOCUMENT+HEALTH_BODY	MARRIAGE_RELATION_CHAIN+PARENT_DOCUMENT_CHAIN+HEALTH_RISK_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+RELATION_STATUS_LIMIT+FORMAL_ENDPOINT_LIMIT+HEALTH_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PEACH_ENDPOINT+ZERO_FORMALIZATION_ENDPOINT+ZERO_HEALTH_ENDPOINT	ACTIVE
S09-J029-R0345-KE-S02	S09-J029-R0345-KE	2	而且会储蓄私房钱	CONTEXT_SUBJECT	MONEY_RETENTION	MONEY_FINANCE	CAREER_WORK	FINANCE_FIVE_AXIS_CHAIN+CAREER_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+CAREER_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_PROMOTION_ENDPOINT	ACTIVE
S09-J029-R0345-JI-S01	S09-J029-R0345-JI	1	不管有钱没钱	CONTEXT_SUBJECT	MONEY_INFLOW	MONEY_FINANCE	CAREER_WORK	FINANCE_FIVE_AXIS_CHAIN+CAREER_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+CAREER_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_PROMOTION_ENDPOINT	ACTIVE
S09-J029-R0345-JI-S02	S09-J029-R0345-JI	2	配偶都不节约用钱	SPOUSE	ROMANTIC_RELATION+MONEY_RETENTION	MARRIAGE_RELATION	MONEY_FINANCE+CAREER_WORK	MARRIAGE_RELATION_CHAIN+FINANCE_FIVE_AXIS_CHAIN+CAREER_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+RELATION_STATUS_LIMIT+FINANCE_RESULT_LIMIT+CAREER_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PEACH_ENDPOINT+ZERO_FINANCE_ENDPOINT+ZERO_PROMOTION_ENDPOINT	ACTIVE
S09-J029-R0346-LU-S01	S09-J029-R0346-LU	1	配偶有钱就置产	SPOUSE	ROMANTIC_RELATION+MONEY_INFLOW+PROPERTY_ACTION	MARRIAGE_RELATION	MONEY_FINANCE+PROPERTY_HOME	MARRIAGE_RELATION_CHAIN+FINANCE_FIVE_AXIS_CHAIN+PROPERTY_ASSET_CHAIN	置产	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+RELATION_STATUS_LIMIT+FINANCE_RESULT_LIMIT+PROPERTY_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED+HIGH_THRESHOLD_REQUIRES_S17	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PEACH_ENDPOINT+ZERO_FINANCE_ENDPOINT+ZERO_PROPERTY_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J029-R0346-LU-S02	S09-J029-R0346-LU	2	好应酬交际	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	PROPERTY_HOME	NONE	PROPERTY_ASSET_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PROPERTY_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROPERTY_ENDPOINT	ACTIVE
S09-J029-R0346-QUAN-S01	S09-J029-R0346-QUAN	1	工作上权重位高	CONTEXT_SUBJECT	CAREER_ACTION	CAREER_WORK	PROPERTY_HOME	CAREER_CHAIN+PROPERTY_ASSET_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+CAREER_ENDPOINT_LIMIT+PROPERTY_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROMOTION_ENDPOINT+ZERO_PROPERTY_ENDPOINT	ACTIVE
S09-J029-R0346-QUAN-S02	S09-J029-R0346-QUAN	2	收入丰富	CONTEXT_SUBJECT	MONEY_INFLOW	MONEY_FINANCE	PROPERTY_HOME	FINANCE_FIVE_AXIS_CHAIN+PROPERTY_ASSET_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+PROPERTY_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_PROPERTY_ENDPOINT	ACTIVE
S09-J029-R0346-QUAN-S03	S09-J029-R0346-QUAN	3	置产	CONTEXT_SUBJECT	PROPERTY_ACTION	PROPERTY_HOME	NONE	PROPERTY_ASSET_CHAIN	置产	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PROPERTY_ENDPOINT_LIMIT+HIGH_THRESHOLD_REQUIRES_S17	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROPERTY_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J029-R0346-KE-S01	S09-J029-R0346-KE	1	配偶随时备用紧急时要用之财	SPOUSE	ROMANTIC_RELATION	MARRIAGE_RELATION	PROPERTY_HOME	MARRIAGE_RELATION_CHAIN+PROPERTY_ASSET_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+RELATION_STATUS_LIMIT+PROPERTY_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PEACH_ENDPOINT+ZERO_PROPERTY_ENDPOINT	ACTIVE
S09-J029-R0346-JI-S01	S09-J029-R0346-JI	1	配偶也容易有漏财的现象	SPOUSE	ROMANTIC_RELATION	MARRIAGE_RELATION	PROPERTY_HOME	MARRIAGE_RELATION_CHAIN+PROPERTY_ASSET_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+RELATION_STATUS_LIMIT+PROPERTY_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PEACH_ENDPOINT+ZERO_PROPERTY_ENDPOINT	ACTIVE
S09-J029-R0346-JI-S02	S09-J029-R0346-JI	2	守不住财	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	PROPERTY_HOME	NONE	PROPERTY_ASSET_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PROPERTY_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROPERTY_ENDPOINT	ACTIVE
S09-J029-R0347-LU-S01	S09-J029-R0347-LU	1	配偶人缘佳	SPOUSE	ROMANTIC_RELATION	MARRIAGE_RELATION	FRIEND_GROUP+PLEASURE_MIND	MARRIAGE_RELATION_CHAIN+FRIEND_PARTNERSHIP_CHAIN+MENTAL_PLEASURE_STATE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+RELATION_STATUS_LIMIT+GROUP_RISK_LIMIT+PLEASURE_ONLY_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PEACH_ENDPOINT+ZERO_GROUP_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J029-R0347-LU-S02	S09-J029-R0347-LU	2	有赚钱的能力	CONTEXT_SUBJECT	MONEY_INFLOW	MONEY_FINANCE	PLEASURE_MIND	FINANCE_FIVE_AXIS_CHAIN+MENTAL_PLEASURE_STATE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+PLEASURE_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J029-R0347-LU-S03	S09-J029-R0347-LU	3	福禄俱足	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	PLEASURE_MIND	NONE	MENTAL_PLEASURE_STATE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PLEASURE_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_RESULTIZATION	ACTIVE
S09-J029-R0347-QUAN-S01	S09-J029-R0347-QUAN	1	得配偶的帮助	SPOUSE	RELATION_SUPPORT+ROMANTIC_RELATION	MARRIAGE_RELATION	PLEASURE_MIND	MARRIAGE_RELATION_CHAIN+MENTAL_PLEASURE_STATE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+RELATION_STATUS_LIMIT+PLEASURE_ONLY_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PEACH_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J029-R0347-QUAN-S02	S09-J029-R0347-QUAN	2	名利双收	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	PLEASURE_MIND	NONE	MENTAL_PLEASURE_STATE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PLEASURE_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_RESULTIZATION	ACTIVE
S09-J029-R0347-QUAN-S03	S09-J029-R0347-QUAN	3	收入高	CONTEXT_SUBJECT	MONEY_INFLOW	MONEY_FINANCE	PLEASURE_MIND	FINANCE_FIVE_AXIS_CHAIN+MENTAL_PLEASURE_STATE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+PLEASURE_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J029-R0347-KE-S01	S09-J029-R0347-KE	1	事业上容易因顺利而得利	CONTEXT_SUBJECT	CAREER_ACTION	CAREER_WORK	PLEASURE_MIND	CAREER_CHAIN+MENTAL_PLEASURE_STATE_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+CAREER_ENDPOINT_LIMIT+PLEASURE_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROMOTION_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J029-R0347-KE-S02	S09-J029-R0347-KE	2	财务安定	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	PLEASURE_MIND	NONE	MENTAL_PLEASURE_STATE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PLEASURE_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_RESULTIZATION	ACTIVE
S09-J029-R0347-JI-S01	S09-J029-R0347-JI	1	配偶用钱无节制	SPOUSE	ROMANTIC_RELATION	MARRIAGE_RELATION	MONEY_FINANCE+PLEASURE_MIND	MARRIAGE_RELATION_CHAIN+FINANCE_FIVE_AXIS_CHAIN+MENTAL_PLEASURE_STATE_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+RELATION_STATUS_LIMIT+FINANCE_RESULT_LIMIT+PLEASURE_ONLY_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PEACH_ENDPOINT+ZERO_FINANCE_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J029-R0348-LU-S01	S09-J029-R0348-LU	1	赚钱照顾家庭或给子女享受	FAMILY_HOME+CHILD	RELATION_SUPPORT+CHILD_STATE+MONEY_INFLOW+PLEASURE_STATE	MONEY_FINANCE	PROPERTY_HOME+CHILD_OUTPUT+PLEASURE_MIND+PARENT_DOCUMENT	FINANCE_FIVE_AXIS_CHAIN+PROPERTY_ASSET_CHAIN+CHILD_OUTPUT_CHAIN+MENTAL_PLEASURE_STATE_CHAIN+PARENT_DOCUMENT_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+PROPERTY_ENDPOINT_LIMIT+CHILD_ENDPOINT_LIMIT+PLEASURE_ONLY_LIMIT+FORMAL_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_PROPERTY_ENDPOINT+ZERO_CHILD_ENDPOINT+ZERO_RESULTIZATION+ZERO_FORMALIZATION_ENDPOINT	ACTIVE
S09-J029-R0348-QUAN-S01	S09-J029-R0348-QUAN	1	有钱就想开店做生意	CONTEXT_SUBJECT	MONEY_INFLOW+CAREER_ACTION	MONEY_FINANCE	CAREER_WORK+PARENT_DOCUMENT	FINANCE_FIVE_AXIS_CHAIN+CAREER_CHAIN+PARENT_DOCUMENT_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+CAREER_ENDPOINT_LIMIT+FORMAL_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_PROMOTION_ENDPOINT+ZERO_FORMALIZATION_ENDPOINT	ACTIVE
S09-J029-R0348-KE-S01	S09-J029-R0348-KE	1	开书店或文具店	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	PARENT_DOCUMENT	NONE	PARENT_DOCUMENT_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT	ACTIVE
S09-J029-R0348-KE-S02	S09-J029-R0348-KE	2	收入安定	CONTEXT_SUBJECT	MONEY_INFLOW	MONEY_FINANCE	PARENT_DOCUMENT	FINANCE_FIVE_AXIS_CHAIN+PARENT_DOCUMENT_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+FORMAL_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_FORMALIZATION_ENDPOINT	ACTIVE
S09-J029-R0348-JI-S01	S09-J029-R0348-JI	1	工作辛苦	CONTEXT_SUBJECT	CAREER_ACTION	CAREER_WORK	PARENT_DOCUMENT	CAREER_CHAIN+PARENT_DOCUMENT_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+CAREER_ENDPOINT_LIMIT+FORMAL_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROMOTION_ENDPOINT+ZERO_FORMALIZATION_ENDPOINT	ACTIVE
S09-J029-R0348-JI-S02	S09-J029-R0348-JI	2	但赚不到钱可敷家用	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	MONEY_FINANCE	PARENT_DOCUMENT	FINANCE_FIVE_AXIS_CHAIN+PARENT_DOCUMENT_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+FORMAL_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_FORMALIZATION_ENDPOINT	ACTIVE
S09-J030-R0349-LU-S01	S09-J030-R0349-LU	1	配偶小时候多灾	SPOUSE	ROMANTIC_RELATION	MARRIAGE_RELATION	SELF_BEHAVIOR	MARRIAGE_RELATION_CHAIN+SELF_STATE_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+RELATION_STATUS_LIMIT+PERSONALITY_ONLY_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PEACH_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J030-R0349-LU-S02	S09-J030-R0349-LU	2	长大后产生抵抗力	CONTEXT_SUBJECT	HEALTH_STATE	HEALTH_BODY	SELF_BEHAVIOR	HEALTH_RISK_CHAIN+SELF_STATE_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+HEALTH_ENDPOINT_LIMIT+PERSONALITY_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_HEALTH_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J030-R0349-QUAN-S01	S09-J030-R0349-QUAN	1	早熟	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	SELF_BEHAVIOR	NONE	SELF_STATE_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PERSONALITY_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_RESULTIZATION	ACTIVE
S09-J030-R0349-QUAN-S02	S09-J030-R0349-QUAN	2	侵占异性的身体	CONTEXT_SUBJECT	HEALTH_STATE	HEALTH_BODY	SELF_BEHAVIOR	HEALTH_RISK_CHAIN+SELF_STATE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+HEALTH_ENDPOINT_LIMIT+PERSONALITY_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_HEALTH_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J030-R0349-QUAN-S03	S09-J030-R0349-QUAN	3	性欲强盛	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	SELF_BEHAVIOR	NONE	SELF_STATE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PERSONALITY_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_RESULTIZATION	ACTIVE
S09-J030-R0349-QUAN-S04	S09-J030-R0349-QUAN	4	乐此不疲	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	SELF_BEHAVIOR	NONE	SELF_STATE_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PERSONALITY_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_RESULTIZATION	ACTIVE
S09-J030-R0349-KE-S01	S09-J030-R0349-KE	1	配偶关心我的身体	SPOUSE+SELF	RELATION_SUPPORT+ROMANTIC_RELATION+HEALTH_STATE	MARRIAGE_RELATION	HEALTH_BODY+SELF_BEHAVIOR	MARRIAGE_RELATION_CHAIN+HEALTH_RISK_CHAIN+SELF_STATE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+RELATION_STATUS_LIMIT+HEALTH_ENDPOINT_LIMIT+PERSONALITY_ONLY_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PEACH_ENDPOINT+ZERO_HEALTH_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J030-R0349-KE-S02	S09-J030-R0349-KE	2	常照顾在意我的健康	SELF	RELATION_SUPPORT+HEALTH_STATE	HEALTH_BODY	SELF_BEHAVIOR	HEALTH_RISK_CHAIN+SELF_STATE_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+HEALTH_ENDPOINT_LIMIT+PERSONALITY_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_HEALTH_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J030-R0349-JI-S01	S09-J030-R0349-JI	1	幼小时身体不好	CONTEXT_SUBJECT	HEALTH_STATE	HEALTH_BODY	SELF_BEHAVIOR	HEALTH_RISK_CHAIN+SELF_STATE_CHAIN	NONE	PRESENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+HEALTH_ENDPOINT_LIMIT+PERSONALITY_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_HEALTH_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J030-R0349-JI-S02	S09-J030-R0349-JI	2	长大后仍然抵抗力弱	CONTEXT_SUBJECT	HEALTH_STATE	HEALTH_BODY	SELF_BEHAVIOR	HEALTH_RISK_CHAIN+SELF_STATE_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+HEALTH_ENDPOINT_LIMIT+PERSONALITY_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_HEALTH_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J030-R0350-LU-S01	S09-J030-R0350-LU	1	运途顺利	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	SIBLING_RESOURCE	NONE	RESOURCE_RELATION_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE	ACTIVE
S09-J030-R0350-LU-S02	S09-J030-R0350-LU	2	出外平安	CONTEXT_SUBJECT	MIGRATION_ACTION	MIGRATION_OUTSIDE	SIBLING_RESOURCE	MIGRATION_OUTSIDE_CHAIN+RESOURCE_RELATION_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+MIGRATION_ENDPOINT_LIMIT+AUX_RESOURCE_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_MIGRATION_ENDPOINT+ZERO_AUX_PALACE_OVERRIDE	ACTIVE
S09-J030-R0350-QUAN-S01	S09-J030-R0350-QUAN	1	出外易有桃花纠纷而烦恼不安	CONTEXT_SUBJECT	ROMANTIC_RELATION+MIGRATION_ACTION	MIGRATION_OUTSIDE	MARRIAGE_RELATION+SIBLING_RESOURCE	MIGRATION_OUTSIDE_CHAIN+MARRIAGE_RELATION_CHAIN+RESOURCE_RELATION_CHAIN	NONE	PRESENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+MIGRATION_ENDPOINT_LIMIT+RELATION_STATUS_LIMIT+AUX_RESOURCE_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_MIGRATION_ENDPOINT+ZERO_PEACH_ENDPOINT+ZERO_AUX_PALACE_OVERRIDE	ACTIVE
