R1598	134	兄弟宫	父母宫	兄弟宫	夫妻宫	兄弟宫	夫妻宫	ORIGINAL_MATCH	S09-J134-R1598-LU	S09-J134-R1598-QUAN	S09-J134-R1598-KE	S09-J134-R1598-JI	A/A/A/A	4	EF439C2B8A2806474BD03ADE82D8E5C2D55AF53AB556A5B24180595CCDB74AF2
S09-J002-R0015-KE	R0015	002	兄弟宫	命宫	MARRIAGE_RELATION	夫妻宫	子女宫	夫妻宫	子女宫	ORIGINAL_MATCH	化科	A	父母为兄弟的贵人，兄弟受长辈的赏识及提拔。	父母为兄弟的贵人/兄弟受长辈的赏识及提拔	PARENT_DOCUMENT	SIBLING_RESOURCE+FRIEND_GROUP+MARRIAGE_RELATION	PARENT_DOCUMENT_CHAIN+RESOURCE_RELATION_CHAIN+FRIEND_PARTNERSHIP_CHAIN+MARRIAGE_RELATION_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+AUX_RESOURCE_LIMIT+GROUP_RISK_LIMIT+RELATION_STATUS_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_AUX_PALACE_OVERRIDE+ZERO_GROUP_ENDPOINT+ZERO_PEACH_ENDPOINT	NONE	PARENT+SIBLING	S09-J002-R0015-KE-S01+S09-J002-R0015-KE-S02	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0015-JI	R0015	002	兄弟宫	命宫	MARRIAGE_RELATION	夫妻宫	子女宫	夫妻宫	子女宫	ORIGINAL_MATCH	化忌	A	兄弟与我常因事业或财务上的问题而发生争执。	兄弟与我常因事业或财务上的问题而发生争执	SIBLING_RESOURCE	CAREER_WORK+MARRIAGE_RELATION	RESOURCE_RELATION_CHAIN+CAREER_CHAIN+MARRIAGE_RELATION_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+CAREER_ENDPOINT_LIMIT+RELATION_STATUS_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_PROMOTION_ENDPOINT+ZERO_PEACH_ENDPOINT	NONE	SIBLING+SELF	S09-J002-R0015-JI-S01	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0016-LU	R0016	002	兄弟宫	命宫	CHILD_OUTPUT	子女宫	财帛宫	子女宫	财帛宫	ORIGINAL_MATCH	化禄	A	兄弟婚后子息多，子女也都聪明，人缘好。	兄弟婚后子息多/子女也都聪明/人缘好	SIBLING_RESOURCE	CHILD_OUTPUT+SELF_BEHAVIOR+FRIEND_GROUP	RESOURCE_RELATION_CHAIN+CHILD_OUTPUT_CHAIN+SELF_STATE_CHAIN+FRIEND_PARTNERSHIP_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+CHILD_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED+PERSONALITY_ONLY_LIMIT+GROUP_RISK_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_CHILD_ENDPOINT+ZERO_RESULTIZATION+ZERO_GROUP_ENDPOINT	NONE	SIBLING+CHILD+CONTEXT_SUBJECT	S09-J002-R0016-LU-S01+S09-J002-R0016-LU-S02+S09-J002-R0016-LU-S03	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0016-QUAN	R0016	002	兄弟宫	命宫	CHILD_OUTPUT	子女宫	财帛宫	子女宫	财帛宫	ORIGINAL_MATCH	化权	A	父母对兄弟管教较严格，啰嗦，对兄弟期望大。	父母对兄弟管教较严格/啰嗦/对兄弟期望大	PARENT_DOCUMENT	SIBLING_RESOURCE+CHILD_OUTPUT	PARENT_DOCUMENT_CHAIN+RESOURCE_RELATION_CHAIN+CHILD_OUTPUT_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+AUX_RESOURCE_LIMIT+CHILD_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_AUX_PALACE_OVERRIDE+ZERO_CHILD_ENDPOINT	NONE	PARENT+SIBLING+CONTEXT_SUBJECT	S09-J002-R0016-QUAN-S01+S09-J002-R0016-QUAN-S02+S09-J002-R0016-QUAN-S03	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0016-KE	R0016	002	兄弟宫	命宫	CHILD_OUTPUT	子女宫	财帛宫	子女宫	财帛宫	ORIGINAL_MATCH	化科	A	赚钱多靠兄弟的帮助，兄弟多得长辈的庇荫。	赚钱多靠兄弟的帮助/兄弟多得长辈的庇荫	MONEY_FINANCE	SIBLING_RESOURCE+CHILD_OUTPUT+PARENT_DOCUMENT	FINANCE_FIVE_AXIS_CHAIN+RESOURCE_RELATION_CHAIN+CHILD_OUTPUT_CHAIN+PARENT_DOCUMENT_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+AUX_RESOURCE_LIMIT+CHILD_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED+FORMAL_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_AUX_PALACE_OVERRIDE+ZERO_CHILD_ENDPOINT+ZERO_FORMALIZATION_ENDPOINT	NONE	SIBLING+PARENT	S09-J002-R0016-KE-S01+S09-J002-R0016-KE-S02	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0016-JI	R0016	002	兄弟宫	命宫	CHILD_OUTPUT	子女宫	财帛宫	子女宫	财帛宫	ORIGINAL_MATCH	化忌	A	兄弟常有无妄之灾，常有因灾厄而损财的情形。	兄弟常有无妄之灾/常有因灾厄而损财的情形	SIBLING_RESOURCE	CHILD_OUTPUT+HEALTH_BODY+MONEY_FINANCE	RESOURCE_RELATION_CHAIN+CHILD_OUTPUT_CHAIN+HEALTH_RISK_CHAIN+FINANCE_FIVE_AXIS_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+CHILD_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED+HEALTH_ENDPOINT_LIMIT+FINANCE_RESULT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_CHILD_ENDPOINT+ZERO_HEALTH_ENDPOINT+ZERO_FINANCE_ENDPOINT	NONE	SIBLING+CONTEXT_SUBJECT	S09-J002-R0016-JI-S01+S09-J002-R0016-JI-S02	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0017-LU	R0017	002	兄弟宫	命宫	MONEY_FINANCE	财帛宫	疾厄宫	财帛宫	疾厄宫	ORIGINAL_MATCH	化禄	A	兄弟有长辈的财荫，兄弟聪明、大方、有风度。	兄弟有长辈的财荫/兄弟聪明/大方/有风度	SIBLING_RESOURCE	PARENT_DOCUMENT+MONEY_FINANCE+SELF_BEHAVIOR	RESOURCE_RELATION_CHAIN+PARENT_DOCUMENT_CHAIN+FINANCE_FIVE_AXIS_CHAIN+SELF_STATE_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+FORMAL_ENDPOINT_LIMIT+FINANCE_RESULT_LIMIT+PERSON_TAIJI_REQUIRED+PERSONALITY_ONLY_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_FORMALIZATION_ENDPOINT+ZERO_FINANCE_ENDPOINT+ZERO_RESULTIZATION	NONE	SIBLING+PARENT	S09-J002-R0017-LU-S01+S09-J002-R0017-LU-S02	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0017-QUAN	R0017	002	兄弟宫	命宫	MONEY_FINANCE	财帛宫	疾厄宫	财帛宫	疾厄宫	ORIGINAL_MATCH	化权	A	兄弟在少年时期即用钱浪费无度，不知节约。	兄弟在少年时期即用钱浪费无度/不知节约	SIBLING_RESOURCE	MONEY_FINANCE+PLEASURE_MIND	RESOURCE_RELATION_CHAIN+FINANCE_FIVE_AXIS_CHAIN+MENTAL_PLEASURE_STATE_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+FINANCE_RESULT_LIMIT+PLEASURE_ONLY_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_FINANCE_ENDPOINT+ZERO_RESULTIZATION	NONE	SIBLING+CONTEXT_SUBJECT	S09-J002-R0017-QUAN-S01+S09-J002-R0017-QUAN-S02	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0017-KE	R0017	002	兄弟宫	命宫	MONEY_FINANCE	财帛宫	疾厄宫	财帛宫	疾厄宫	ORIGINAL_MATCH	化科	A	兄弟好读书，文路生涯，于公务机构谋生就职。	兄弟好读书/文路生涯/于公务机构谋生就职	SIBLING_RESOURCE	MONEY_FINANCE+CAREER_WORK	RESOURCE_RELATION_CHAIN+FINANCE_FIVE_AXIS_CHAIN+CAREER_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+FINANCE_RESULT_LIMIT+PERSON_TAIJI_REQUIRED+CAREER_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_FINANCE_ENDPOINT+ZERO_PROMOTION_ENDPOINT	NONE	SIBLING+CONTEXT_SUBJECT	S09-J002-R0017-KE-S01+S09-J002-R0017-KE-S02+S09-J002-R0017-KE-S03	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0017-JI	R0017	002	兄弟宫	命宫	MONEY_FINANCE	财帛宫	疾厄宫	财帛宫	疾厄宫	ORIGINAL_MATCH	化忌	A	我对兄弟的钱财依赖较深，兄弟常被朋友拖累。	我对兄弟的钱财依赖较深/兄弟常被朋友拖累	SIBLING_RESOURCE	MONEY_FINANCE+FRIEND_GROUP	RESOURCE_RELATION_CHAIN+FINANCE_FIVE_AXIS_CHAIN+FRIEND_PARTNERSHIP_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+FINANCE_RESULT_LIMIT+PERSON_TAIJI_REQUIRED+GROUP_RISK_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_FINANCE_ENDPOINT+ZERO_GROUP_ENDPOINT	NONE	SELF+SIBLING+FRIEND_TEAM	S09-J002-R0017-JI-S01+S09-J002-R0017-JI-S02	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0018-LU	R0018	002	兄弟宫	命宫	HEALTH_BODY	疾厄宫	迁移宫	疾厄宫	迁移宫	ORIGINAL_MATCH	化禄	A	兄弟聪明、好学，兄弟身体健康，心思灵敏。	兄弟聪明/好学/兄弟身体健康/心思灵敏	SIBLING_RESOURCE	SELF_BEHAVIOR+HEALTH_BODY	RESOURCE_RELATION_CHAIN+SELF_STATE_CHAIN+HEALTH_RISK_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+PERSONALITY_ONLY_LIMIT+HEALTH_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_RESULTIZATION+ZERO_HEALTH_ENDPOINT	NONE	SIBLING+CONTEXT_SUBJECT	S09-J002-R0018-LU-S01+S09-J002-R0018-LU-S02+S09-J002-R0018-LU-S03	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0018-QUAN	R0018	002	兄弟宫	命宫	HEALTH_BODY	疾厄宫	迁移宫	疾厄宫	迁移宫	ORIGINAL_MATCH	化权	A	兄弟青少年时期好动，常有意外受伤的灾厄。	兄弟青少年时期好动/常有意外受伤的灾厄	SIBLING_RESOURCE	HEALTH_BODY	RESOURCE_RELATION_CHAIN+HEALTH_RISK_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+HEALTH_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_HEALTH_ENDPOINT	NONE	SIBLING+CONTEXT_SUBJECT	S09-J002-R0018-QUAN-S01+S09-J002-R0018-QUAN-S02	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0018-KE	R0018	002	兄弟宫	命宫	HEALTH_BODY	疾厄宫	迁移宫	疾厄宫	迁移宫	ORIGINAL_MATCH	化科	A	我常关怀兄弟的辛劳，安慰及照顾兄弟。	我常关怀兄弟的辛劳/安慰及照顾兄弟	SIBLING_RESOURCE	HEALTH_BODY	RESOURCE_RELATION_CHAIN+HEALTH_RISK_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+HEALTH_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_HEALTH_ENDPOINT	NONE	SELF+SIBLING	S09-J002-R0018-KE-S01+S09-J002-R0018-KE-S02	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0018-JI	R0018	002	兄弟宫	命宫	HEALTH_BODY	疾厄宫	迁移宫	疾厄宫	迁移宫	ORIGINAL_MATCH	化忌	A	兄弟为人善良，有善根，宁愿吃亏，不占便宜。	兄弟为人善良/有善根/宁愿吃亏/不占便宜	SIBLING_RESOURCE	SELF_BEHAVIOR+HEALTH_BODY	RESOURCE_RELATION_CHAIN+SELF_STATE_CHAIN+HEALTH_RISK_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+PERSONALITY_ONLY_LIMIT+HEALTH_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_RESULTIZATION+ZERO_HEALTH_ENDPOINT	NONE	SIBLING+CONTEXT_SUBJECT	S09-J002-R0018-JI-S01+S09-J002-R0018-JI-S02+S09-J002-R0018-JI-S03+S09-J002-R0018-JI-S04	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0019-LU	R0019	002	兄弟宫	命宫	MIGRATION_OUTSIDE	迁移宫	交友宫	迁移宫	交友宫	ORIGINAL_MATCH	化禄	A	兄弟聪明，且与我缘厚，我常帮助兄弟。	兄弟聪明/且与我缘厚/我常帮助兄弟	SIBLING_RESOURCE	SELF_BEHAVIOR+MIGRATION_OUTSIDE	RESOURCE_RELATION_CHAIN+SELF_STATE_CHAIN+MIGRATION_OUTSIDE_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+PERSONALITY_ONLY_LIMIT+MIGRATION_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_RESULTIZATION+ZERO_MIGRATION_ENDPOINT	NONE	SIBLING+SELF	S09-J002-R0019-LU-S01+S09-J002-R0019-LU-S02+S09-J002-R0019-LU-S03	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0019-QUAN	R0019	002	兄弟宫	命宫	MIGRATION_OUTSIDE	迁移宫	交友宫	迁移宫	交友宫	ORIGINAL_MATCH	化权	A	兄弟与父母易因观念、意见上的不合有争执。	兄弟与父母易因观念/意见上的不合有争执	SIBLING_RESOURCE	PARENT_DOCUMENT+MIGRATION_OUTSIDE	RESOURCE_RELATION_CHAIN+PARENT_DOCUMENT_CHAIN+MIGRATION_OUTSIDE_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+FORMAL_ENDPOINT_LIMIT+MIGRATION_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_FORMALIZATION_ENDPOINT+ZERO_MIGRATION_ENDPOINT	NONE	SIBLING+PARENT	S09-J002-R0019-QUAN-S01	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0019-KE	R0019	002	兄弟宫	命宫	MIGRATION_OUTSIDE	迁移宫	交友宫	迁移宫	交友宫	ORIGINAL_MATCH	化科	A	兄弟与父母相处融洽，且父母为兄弟的贵人。	兄弟与父母相处融洽/且父母为兄弟的贵人	SIBLING_RESOURCE	PARENT_DOCUMENT+MIGRATION_OUTSIDE+FRIEND_GROUP	RESOURCE_RELATION_CHAIN+PARENT_DOCUMENT_CHAIN+MIGRATION_OUTSIDE_CHAIN+FRIEND_PARTNERSHIP_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+FORMAL_ENDPOINT_LIMIT+MIGRATION_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED+GROUP_RISK_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_FORMALIZATION_ENDPOINT+ZERO_MIGRATION_ENDPOINT+ZERO_GROUP_ENDPOINT	NONE	SIBLING+PARENT	S09-J002-R0019-KE-S01+S09-J002-R0019-KE-S02	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0019-JI	R0019	002	兄弟宫	命宫	MIGRATION_OUTSIDE	迁移宫	交友宫	迁移宫	交友宫	ORIGINAL_MATCH	化忌	A	兄弟常犯小人之灾而损失钱财，且与我缘分浅。	兄弟常犯小人之灾而损失钱财/且与我缘分浅	SIBLING_RESOURCE	FRIEND_GROUP+MONEY_FINANCE+MIGRATION_OUTSIDE	RESOURCE_RELATION_CHAIN+FRIEND_PARTNERSHIP_CHAIN+FINANCE_FIVE_AXIS_CHAIN+MIGRATION_OUTSIDE_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+GROUP_RISK_LIMIT+FINANCE_RESULT_LIMIT+MIGRATION_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_GROUP_ENDPOINT+ZERO_FINANCE_ENDPOINT+ZERO_MIGRATION_ENDPOINT	NONE	SIBLING+SELF	S09-J002-R0019-JI-S01+S09-J002-R0019-JI-S02	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
S09-J002-R0020-LU	R0020	002	兄弟宫	命宫	FRIEND_GROUP	交友宫	官禄宫	交友宫	官禄宫	ORIGINAL_MATCH	化禄	A	兄弟的朋友对兄弟的事业多资金上的帮助。	兄弟的朋友对兄弟的事业多资金上的帮助	SIBLING_RESOURCE	FRIEND_GROUP+CAREER_WORK	RESOURCE_RELATION_CHAIN+FRIEND_PARTNERSHIP_CHAIN+CAREER_CHAIN	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+GROUP_RISK_LIMIT+CAREER_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_GROUP_ENDPOINT+ZERO_PROMOTION_ENDPOINT	NONE	SIBLING+FRIEND_TEAM	S09-J002-R0020-LU-S01	NONE	NONE	YES	S10_REQUIRED_ONLY_FOR_SPECIFIC_TIME_STAGE_OR_ENDPOINT_QUERY	INHERIT_S08_TRANSFORMATION_ENTITY_ID	S09_SYMBOL_NODE_ID+S09_SEGMENT_ID+BODY_PALACE+USE_PALACE+TAIJI_POINT	NO	NO	NO	NO	ACTIVE
